TFJ Builtin, StringPrototypeAnchor, 932
TFJ Builtin, StringPrototypeBig, 187
TFJ Builtin, StringPrototypeBlink, 187
TFJ Builtin, StringPrototypeBold, 187
TFJ Builtin, StringPrototypeCharAt, 2040
TFJ Builtin, StringPrototypeCharCodeAt, 1570
TFJ Builtin, StringPrototypeCodePointAt, 2616
TFJ Builtin, StringPrototypeConcat, 420
TFJ Builtin, StringPrototypeFixed, 187
TFJ Builtin, StringPrototypeFontcolor, 932
TFJ Builtin, StringPrototypeFontsize, 932
TFJ Builtin, StringPrototypeIncludes, 2976
TFJ Builtin, StringPrototypeIndexOf, 2824
TFJ Builtin, StringPrototypeItalics, 187
TFJ Builtin, StringPrototypeIterator, 332
TFJ Builtin, StringPrototypeLink, 932
TFJ Builtin, StringPrototypeRepeat, 1319
TFJ Builtin, StringPrototypeReplace, 2412
TFJ Builtin, StringPrototypeSlice, 6160
TFJ Builtin, StringPrototypeSmall, 187
TFJ Builtin, StringPrototypeSplit, 3504
TFJ Builtin, StringPrototypeStrike, 187
TFJ Builtin, StringPrototypeSub, 187
TFJ Builtin, StringPrototypeSubstr, 6224
TFJ Builtin, StringPrototypeSubstring, 6240
TFJ Builtin, StringPrototypeSup, 187
TFJ Builtin, StringPrototypeToLowerCaseIntl, 147
TFJ Builtin, StringPrototypeToString, 155
TFJ Builtin, StringPrototypeTrim, 6120
TFJ Builtin, StringPrototypeTrimLeft, 5776
TFJ Builtin, StringPrototypeTrimRight, 5696
TFJ Builtin, StringPrototypeValueOf, 155
TFJ Builtin, SymbolPrototypeToPrimitive, 123
TFJ Builtin, SymbolPrototypeToString, 143
TFJ Builtin, SymbolPrototypeValueOf, 123
TFJ Builtin, TypedArrayConstructByArrayBuffer, 3034
TFJ Builtin, TypedArrayConstructByArrayLike, 1949
TFJ Builtin, TypedArrayConstructByLength, 671
TFJ Builtin, TypedArrayPrototypeByteLength, 139
TFJ Builtin, TypedArrayPrototypeByteOffset, 139
TFJ Builtin, TypedArrayPrototypeEntries, 1206
TFJ Builtin, TypedArrayPrototypeEvery, 6160
TFJ Builtin, TypedArrayPrototypeForEach, 4048
TFJ Builtin, TypedArrayPrototypeKeys, 618
TFJ Builtin, TypedArrayPrototypeLength, 139
TFJ Builtin, TypedArrayPrototypeMap, 16877
TFJ Builtin, TypedArrayPrototypeReduce, 4656
TFJ Builtin, TypedArrayPrototypeReduceRight, 4920
TFJ Builtin, TypedArrayPrototypeSome, 6120
TFJ Builtin, TypedArrayPrototypeToStringTag, 360
TFJ Builtin, TypedArrayPrototypeValues, 1206
TFJ Builtin, WeakMapGet, 182
TFJ Builtin, WeakMapHas, 147
TFJ Builtin, WeakSetHas, 147
TFS Builtin, ArrayEveryLoopContinuation, 6304
TFS Builtin, ArrayFilterLoopContinuation, 9728
TFS Builtin, ArrayForEachLoopContinuation, 6072
TFS Builtin, ArrayMapLoopContinuation, 6120
TFS Builtin, ArrayReduceLoopContinuation, 6160
TFS Builtin, ArrayReduceRightLoopContinuation, 6184
TFS Builtin, ArraySomeLoopContinuation, 6296
TFS Builtin, AsyncGeneratorReject, 219
TFS Builtin, AsyncGeneratorResolve, 438
TFS Builtin, AsyncGeneratorResumeNext, 484
TFS Builtin, AsyncGeneratorReturn, 1788
TFS Builtin, AsyncGeneratorYield, 1736
TFS Builtin, CopyFastSmiOrObjectElements, 839
TFS Builtin, CreateEmptyArrayLiteral, 898
TFS Builtin, CreateGeneratorObject, 1200
TFS Builtin, CreateIterResultObject, 399
TFS Builtin, CreateRegExpLiteral, 278
TFS Builtin, CreateShallowArrayLiteral, 1548
TFS Builtin, CreateShallowObjectLiteral, 1988
TFS Builtin, DeleteProperty, 1499
TFS Builtin, FindOrderedHashMapEntry, 1824
TFS Builtin, ForInEnumerate, 672
TFS Builtin, ForInFilter, 4912
TFS Builtin, HasProperty, 5040
TFS Builtin, OrderedHashTableHealIndex, 116
TFS Builtin, PerformNativePromiseThen, 7188
TFS Builtin, PromiseHandleReject, 792
TFS Builtin, PromiseResolve, 8384
TFS Builtin, ProxyGetProperty, 5032
TFS Builtin, ProxyHasProperty, 4704
TFS Builtin, ProxySetProperty, 5368
TFS Builtin, RegExpExecAtom, 795
TFS Builtin, RegExpPrototypeExecSlow, 14522
TFS Builtin, RegExpReplace, 32368
TFS Builtin, RegExpSplit, 28142
TFS Builtin, RejectNativePromise, 904
TFS Builtin, ResolveNativePromise, 4508
TFS Builtin, StringIndexOf, 2072
TFS Builtin, StringToLowerCaseIntl, 1480
TFS Builtin, TypedArrayInitialize, 3160
TFS Builtin, TypedArrayInitializeWithBuffer, 2120
TFS Builtin, WeakMapLookupHashIndex, 424
